timestamp,soil_moisture,temperature,light_level
2026-01-12 07:30:00+00:00,50.7,24.28,28.79
2026-01-12 07:45:00+00:00,50.37,24.54,35.84
2026-01-12 08:00:00+00:00,50.12,25.55,40.63
2026-01-12 08:15:00+00:00,49.74,25.48,42.0
2026-01-12 08:30:00+00:00,49.41,26.31,46.72
2026-01-12 08:45:00+00:00,49.23,26.33,47.22
2026-01-12 09:00:00+00:00,49.0,26.7,53.23
2026-01-12 09:15:00+00:00,49.25,27.04,57.44
2026-01-12 09:30:00+00:00,48.83,27.44,62.32
2026-01-12 09:45:00+00:00,48.57,28.31,63.27
2026-01-12 10:00:00+00:00,48.13,27.44,66.84
2026-01-12 10:15:00+00:00,47.84,27.87,67.84
2026-01-12 10:30:00+00:00,47.54,28.63,72.74
2026-01-12 10:45:00+00:00,47.42,29.1,75.06
2026-01-12 11:00:00+00:00,47.09,29.59,76.5
2026-01-12 11:15:00+00:00,46.79,29.79,76.89
2026-01-12 11:30:00+00:00,46.46,29.78,74.62
2026-01-12 11:45:00+00:00,45.98,30.43,76.96
2026-01-12 12:00:00+00:00,45.6,30.64,77.55
2026-01-12 12:15:00+00:00,45.27,30.58,77.39
2026-01-12 12:30:00+00:00,45.0,30.97,77.85
2026-01-12 12:45:00+00:00,44.8,30.9,79.71
2026-01-12 13:00:00+00:00,44.48,30.77,77.32
2026-01-12 13:15:00+00:00,44.16,31.23,72.23
2026-01-12 13:30:00+00:00,43.62,31.12,73.76
2026-01-12 13:45:00+00:00,43.41,31.13,71.57
2026-01-12 14:00:00+00:00,43.02,31.58,66.26
2026-01-12 14:15:00+00:00,42.87,30.39,66.86
2026-01-12 14:30:00+00:00,42.79,30.66,61.85
2026-01-12 14:45:00+00:00,42.5,30.67,56.1
2026-01-12 15:00:00+00:00,42.07,30.83,56.32
2026-01-12 15:15:00+00:00,41.8,30.74,52.11
2026-01-12 15:30:00+00:00,41.6,30.23,47.25
2026-01-12 15:45:00+00:00,41.3,30.23,43.46
2026-01-12 16:00:00+00:00,40.96,30.08,37.75
2026-01-12 16:15:00+00:00,40.78,30.87,35.88
2026-01-12 16:30:00+00:00,40.61,30.44,29.9
2026-01-12 16:45:00+00:00,40.32,29.53,25.52
2026-01-12 17:00:00+00:00,39.84,29.27,21.0
2026-01-12 17:15:00+00:00,39.69,28.75,12.98
2026-01-12 17:30:00+00:00,39.37,28.22,8.44
2026-01-12 17:45:00+00:00,39.2,28.44,0.71
2026-01-12 18:00:00+00:00,39.02,27.84,1.13
2026-01-12 18:15:00+00:00,38.54,27.77,0.0
2026-01-12 18:30:00+00:00,38.37,26.96,0.27
2026-01-12 18:45:00+00:00,38.26,26.84,0.74
2026-01-12 19:00:00+00:00,38.18,26.74,1.2
2026-01-12 19:15:00+00:00,38.02,26.42,0.0
2026-01-12 19:30:00+00:00,37.55,26.05,0.0
2026-01-12 19:45:00+00:00,37.58,25.14,3.34
2026-01-12 20:00:00+00:00,37.48,25.4,3.43
2026-01-12 20:15:00+00:00,37.15,24.51,1.97
2026-01-12 20:30:00+00:00,36.89,24.55,0.67
2026-01-12 20:45:00+00:00,36.78,23.97,0.0
2026-01-12 21:00:00+00:00,36.75,23.17,1.44
2026-01-12 21:15:00+00:00,36.55,23.12,0.0
2026-01-12 21:30:00+00:00,36.55,22.95,1.12
2026-01-12 21:45:00+00:00,36.16,22.67,0.0
2026-01-12 22:00:00+00:00,35.9,22.1,0.0
2026-01-12 22:15:00+00:00,35.47,22.27,0.33
2026-01-12 22:30:00+00:00,35.23,21.79,0.49
2026-01-12 22:45:00+00:00,35.36,21.11,0.99
2026-01-12 23:00:00+00:00,35.57,21.12,0.0
2026-01-12 23:15:00+00:00,35.51,21.21,0.0
2026-01-12 23:30:00+00:00,35.32,20.97,3.25
2026-01-12 23:45:00+00:00,35.2,19.78,4.98
2026-01-13 00:00:00+00:00,35.19,19.7,0.89
2026-01-13 00:15:00+00:00,34.87,20.24,0.0
2026-01-13 00:30:00+00:00,34.71,19.31,0.0
2026-01-13 00:45:00+00:00,34.84,19.09,1.02
2026-01-13 01:00:00+00:00,34.61,19.23,2.68
2026-01-13 01:15:00+00:00,34.41,19.41,0.0
2026-01-13 01:30:00+00:00,34.33,19.19,0.0
2026-01-13 01:45:00+00:00,34.3,18.99,0.39
2026-01-13 02:00:00+00:00,34.12,18.97,1.73
2026-01-13 02:15:00+00:00,34.05,18.97,0.0
2026-01-13 02:30:00+00:00,34.07,18.96,0.0
2026-01-13 02:45:00+00:00,34.28,19.97,1.24
2026-01-13 03:00:00+00:00,34.18,19.47,2.25
2026-01-13 03:15:00+00:00,34.09,19.76,0.0
2026-01-13 03:30:00+00:00,34.24,19.48,0.81
2026-01-13 03:45:00+00:00,34.08,19.74,0.0
2026-01-13 04:00:00+00:00,33.8,19.76,0.0
2026-01-13 04:15:00+00:00,33.76,19.39,2.05
2026-01-13 04:30:00+00:00,33.84,20.0,0.77
2026-01-13 04:45:00+00:00,33.81,20.12,0.98
2026-01-13 05:00:00+00:00,33.71,20.26,3.0
2026-01-13 05:15:00+00:00,33.4,20.86,0.0
2026-01-13 05:30:00+00:00,33.28,21.92,0.0
2026-01-13 05:45:00+00:00,33.36,21.83,0.32
2026-01-13 06:00:00+00:00,33.06,22.56,0.0
2026-01-13 06:15:00+00:00,32.9,22.64,7.15
2026-01-13 06:30:00+00:00,32.71,23.11,10.78
2026-01-13 06:45:00+00:00,32.47,22.97,14.68
2026-01-13 07:00:00+00:00,32.36,23.78,22.24
2026-01-13 07:15:00+00:00,32.27,24.22,27.8
2026-01-13 07:30:00+00:00,32.17,24.22,34.56
2026-01-13 07:45:00+00:00,31.85,24.95,38.57
2026-01-13 08:00:00+00:00,31.42,25.34,43.64
2026-01-13 08:15:00+00:00,31.28,25.4,48.11
2026-01-13 08:30:00+00:00,31.01,25.62,51.63
2026-01-13 08:45:00+00:00,31.09,25.99,54.9
2026-01-13 09:00:00+00:00,31.16,26.75,60.99
2026-01-13 09:15:00+00:00,31.24,27.2,63.57
2026-01-13 09:30:00+00:00,30.87,27.23,71.16
2026-01-13 09:45:00+00:00,30.73,27.83,73.72
2026-01-13 10:00:00+00:00,30.61,28.34,75.26
2026-01-13 10:15:00+00:00,30.48,28.69,77.38
2026-01-13 10:30:00+00:00,30.17,29.29,78.76
2026-01-13 10:45:00+00:00,30.1,29.51,78.38
2026-01-13 11:00:00+00:00,90.39,29.11,82.09
2026-01-13 11:15:00+00:00,89.89,30.19,84.0
2026-01-13 11:30:00+00:00,89.71,29.77,85.16
2026-01-13 11:45:00+00:00,89.39,30.48,86.19
2026-01-13 12:00:00+00:00,89.19,30.39,87.28
2026-01-13 12:15:00+00:00,88.94,30.43,83.87
2026-01-13 12:30:00+00:00,88.69,30.17,83.34
2026-01-13 12:45:00+00:00,88.4,30.8,86.7
2026-01-13 13:00:00+00:00,88.24,30.5,84.07
2026-01-13 13:15:00+00:00,87.92,31.35,80.12
2026-01-13 13:30:00+00:00,87.41,31.58,78.72
2026-01-13 13:45:00+00:00,87.21,30.92,76.42
2026-01-13 14:00:00+00:00,86.81,31.26,74.05
2026-01-13 14:15:00+00:00,86.33,30.94,71.98
2026-01-13 14:30:00+00:00,85.89,30.93,72.85
2026-01-13 14:45:00+00:00,85.65,31.29,64.61
2026-01-13 15:00:00+00:00,85.36,30.96,61.74
2026-01-13 15:15:00+00:00,84.77,31.38,52.96
2026-01-13 15:30:00+00:00,84.45,30.57,51.04
2026-01-13 15:45:00+00:00,84.35,30.85,49.92
2026-01-13 16:00:00+00:00,84.03,30.4,43.52
2026-01-13 16:15:00+00:00,83.75,30.4,29.01
2026-01-13 16:30:00+00:00,83.66,29.8,34.04
2026-01-13 16:45:00+00:00,83.54,29.67,31.3
2026-01-13 17:00:00+00:00,83.47,29.38,18.12
2026-01-13 17:15:00+00:00,82.83,28.88,19.71
2026-01-13 17:30:00+00:00,82.87,29.02,5.61
2026-01-13 17:45:00+00:00,82.75,28.7,7.46
2026-01-13 18:00:00+00:00,82.92,28.35,0.0
2026-01-13 18:15:00+00:00,82.59,28.29,0.0
2026-01-13 18:30:00+00:00,82.13,27.9,0.89
2026-01-13 18:45:00+00:00,81.95,26.99,2.3
2026-01-13 19:00:00+00:00,81.72,26.84,0.73
2026-01-13 19:15:00+00:00,81.65,26.16,1.17
2026-01-13 19:30:00+00:00,81.64,25.96,0.0
2026-01-13 19:45:00+00:00,81.46,25.39,0.0
2026-01-13 20:00:00+00:00,81.26,25.66,1.38
2026-01-13 20:15:00+00:00,81.19,24.89,3.5
2026-01-13 20:30:00+00:00,81.0,24.32,2.26
2026-01-13 20:45:00+00:00,80.8,24.36,0.0
2026-01-13 21:00:00+00:00,80.84,22.97,0.0
2026-01-13 21:15:00+00:00,80.91,22.64,0.0
2026-01-13 21:30:00+00:00,80.94,23.12,0.0
2026-01-13 21:45:00+00:00,80.8,22.54,0.09
2026-01-13 22:00:00+00:00,80.36,22.25,0.79
2026-01-13 22:15:00+00:00,80.24,21.44,0.0
2026-01-13 22:30:00+00:00,80.02,21.51,1.55
2026-01-13 22:45:00+00:00,79.89,21.82,1.2
2026-01-13 23:00:00+00:00,79.7,21.18,0.0
2026-01-13 23:15:00+00:00,79.6,20.71,0.0
2026-01-13 23:30:00+00:00,79.36,20.28,0.0
2026-01-13 23:45:00+00:00,79.09,20.07,0.0
2026-01-14 00:00:00+00:00,79.19,19.9,0.01
2026-01-14 00:15:00+00:00,78.96,20.43,0.34
2026-01-14 00:30:00+00:00,78.87,20.45,0.76
2026-01-14 00:45:00+00:00,78.94,19.58,0.49
2026-01-14 01:00:00+00:00,78.99,19.74,0.0
2026-01-14 01:15:00+00:00,79.03,19.5,0.57
2026-01-14 01:30:00+00:00,79.0,19.5,2.0
2026-01-14 01:45:00+00:00,79.03,19.77,0.0
2026-01-14 02:00:00+00:00,79.15,19.11,0.64
2026-01-14 02:15:00+00:00,79.13,19.93,0.0
2026-01-14 02:30:00+00:00,78.78,20.01,0.0
2026-01-14 02:45:00+00:00,78.62,19.78,1.05
2026-01-14 03:00:00+00:00,78.64,19.2,0.0
2026-01-14 03:15:00+00:00,78.47,19.76,0.77
2026-01-14 03:30:00+00:00,78.62,20.56,0.06
2026-01-14 03:45:00+00:00,78.53,19.52,0.0
2026-01-14 04:00:00+00:00,78.46,20.44,0.0
2026-01-14 04:15:00+00:00,78.54,20.39,0.0
2026-01-14 04:30:00+00:00,78.42,21.22,0.0
2026-01-14 04:45:00+00:00,78.35,21.02,0.77
2026-01-14 05:00:00+00:00,78.38,21.61,0.46
2026-01-14 05:15:00+00:00,78.05,21.95,1.7
2026-01-14 05:30:00+00:00,77.89,22.63,0.0
2026-01-14 05:45:00+00:00,77.89,22.34,3.79
2026-01-14 06:00:00+00:00,77.78,22.85,0.0
2026-01-14 06:15:00+00:00,77.88,22.64,4.24
2026-01-14 06:30:00+00:00,77.5,23.8,9.97
2026-01-14 06:45:00+00:00,77.11,23.58,14.41
2026-01-14 07:00:00+00:00,77.07,24.02,26.78
2026-01-14 07:15:00+00:00,77.03,24.56,32.19
2026-01-14 07:30:00+00:00,76.84,24.48,36.26
2026-01-14 07:45:00+00:00,76.72,25.41,38.73
2026-01-14 08:00:00+00:00,76.63,26.03,49.43
2026-01-14 08:15:00+00:00,76.31,26.22,50.2
2026-01-14 08:30:00+00:00,76.01,26.04,55.23
2026-01-14 08:45:00+00:00,75.82,26.87,63.28
2026-01-14 09:00:00+00:00,75.73,27.51,66.1
2026-01-14 09:15:00+00:00,75.34,27.1,73.28
2026-01-14 09:30:00+00:00,75.07,27.71,73.18
2026-01-14 09:45:00+00:00,74.79,28.65,75.38
2026-01-14 10:00:00+00:00,74.6,28.82,78.12
2026-01-14 10:15:00+00:00,74.34,29.19,78.47
2026-01-14 10:30:00+00:00,73.99,29.95,84.09
2026-01-14 10:45:00+00:00,73.9,29.83,89.04
2026-01-14 11:00:00+00:00,73.55,30.18,89.69
2026-01-14 11:15:00+00:00,73.21,31.06,89.9
2026-01-14 11:30:00+00:00,72.69,30.43,88.84
2026-01-14 11:45:00+00:00,72.3,30.49,91.87
2026-01-14 12:00:00+00:00,72.09,31.06,93.64
2026-01-14 12:15:00+00:00,71.84,31.25,92.28
2026-01-14 12:30:00+00:00,71.64,31.12,91.17
2026-01-14 12:45:00+00:00,71.43,31.11,88.26
2026-01-14 13:00:00+00:00,71.43,32.22,90.23
2026-01-14 13:15:00+00:00,71.03,31.72,80.49
2026-01-14 13:30:00+00:00,70.49,31.47,85.41
2026-01-14 13:45:00+00:00,70.03,32.0,87.31
2026-01-14 14:00:00+00:00,69.63,31.7,76.33
2026-01-14 14:15:00+00:00,69.19,31.65,75.69
2026-01-14 14:30:00+00:00,68.91,31.85,72.67
2026-01-14 14:45:00+00:00,68.81,31.23,67.96
2026-01-14 15:00:00+00:00,68.76,31.64,66.86
2026-01-14 15:15:00+00:00,68.54,31.99,61.35
2026-01-14 15:30:00+00:00,68.58,31.42,56.08
2026-01-14 15:45:00+00:00,68.26,31.0,52.49
2026-01-14 16:00:00+00:00,67.75,30.78,45.84
2026-01-14 16:15:00+00:00,67.64,30.6,46.88
2026-01-14 16:30:00+00:00,67.12,30.42,35.36
2026-01-14 16:45:00+00:00,66.75,30.13,29.84
2026-01-14 17:00:00+00:00,66.59,30.25,20.29
2026-01-14 17:15:00+00:00,66.35,29.17,16.79
2026-01-14 17:30:00+00:00,66.09,29.65,14.25
2026-01-14 17:45:00+00:00,65.69,28.96,3.32
2026-01-14 18:00:00+00:00,65.48,28.85,0.0
2026-01-14 18:15:00+00:00,65.43,28.05,0.06
2026-01-14 18:30:00+00:00,65.22,28.43,2.74
2026-01-14 18:45:00+00:00,64.9,28.04,0.08
2026-01-14 19:00:00+00:00,64.52,27.58,0.0
2026-01-14 19:15:00+00:00,64.22,26.45,0.0
2026-01-14 19:30:00+00:00,64.1,26.77,0.9
2026-01-14 19:45:00+00:00,63.97,26.25,1.32
2026-01-14 20:00:00+00:00,63.7,25.25,0.0
2026-01-14 20:15:00+00:00,63.2,25.34,2.27
2026-01-14 20:30:00+00:00,63.11,25.06,1.53
2026-01-14 20:45:00+00:00,62.82,24.73,2.26
2026-01-14 21:00:00+00:00,62.78,24.24,1.17
2026-01-14 21:15:00+00:00,62.53,23.9,1.31
2026-01-14 21:30:00+00:00,62.24,23.88,1.04
2026-01-14 21:45:00+00:00,62.13,23.45,1.74
2026-01-14 22:00:00+00:00,62.38,21.88,0.0
2026-01-14 22:15:00+00:00,62.38,22.31,0.0
2026-01-14 22:30:00+00:00,62.29,22.03,0.0
2026-01-14 22:45:00+00:00,62.24,21.25,0.0
2026-01-14 23:00:00+00:00,61.87,21.52,0.78
2026-01-14 23:15:00+00:00,61.6,21.6,0.65
2026-01-14 23:30:00+00:00,61.13,20.65,2.23
2026-01-14 23:45:00+00:00,61.3,20.85,2.3
2026-01-15 00:00:00+00:00,61.44,20.5,0.0
2026-01-15 00:15:00+00:00,61.41,20.39,0.48
2026-01-15 00:30:00+00:00,61.34,20.87,0.0
2026-01-15 00:45:00+00:00,61.03,20.13,0.0
2026-01-15 01:00:00+00:00,60.91,20.31,0.64
2026-01-15 01:15:00+00:00,61.1,19.52,0.0
2026-01-15 01:30:00+00:00,61.03,20.58,4.82
2026-01-15 01:45:00+00:00,60.86,20.16,1.13
2026-01-15 02:00:00+00:00,60.52,19.92,0.0
2026-01-15 02:15:00+00:00,60.64,20.16,3.85
2026-01-15 02:30:00+00:00,60.55,19.6,0.0
2026-01-15 02:45:00+00:00,60.2,20.44,0.27
2026-01-15 03:00:00+00:00,59.98,20.08,0.0
2026-01-15 03:15:00+00:00,59.7,20.23,3.3
2026-01-15 03:30:00+00:00,59.6,20.28,0.0
2026-01-15 03:45:00+00:00,59.54,20.41,0.3
2026-01-15 04:00:00+00:00,59.37,20.98,2.41
2026-01-15 04:15:00+00:00,59.39,21.06,1.17
2026-01-15 04:30:00+00:00,59.3,21.41,0.0
2026-01-15 04:45:00+00:00,59.36,21.46,2.22
2026-01-15 05:00:00+00:00,59.19,21.88,5.08
2026-01-15 05:15:00+00:00,59.54,21.89,0.63
2026-01-15 05:30:00+00:00,59.33,22.99,0.23
2026-01-15 05:45:00+00:00,59.08,22.17,0.34
2026-01-15 06:00:00+00:00,58.8,23.35,2.62
2026-01-15 06:15:00+00:00,58.63,23.73,3.36
2026-01-15 06:30:00+00:00,58.24,23.42,8.54
2026-01-15 06:45:00+00:00,58.12,24.71,10.52
2026-01-15 07:00:00+00:00,57.68,24.72,15.66
2026-01-15 07:15:00+00:00,57.54,25.09,21.36
2026-01-15 07:30:00+00:00,57.16,25.2,26.55
2026-01-15 07:45:00+00:00,56.93,25.51,34.35
2026-01-15 08:00:00+00:00,56.83,25.91,35.9
2026-01-15 08:15:00+00:00,56.98,26.48,36.88
2026-01-15 08:30:00+00:00,56.61,27.17,40.95
2026-01-15 08:45:00+00:00,56.37,27.2,48.68
2026-01-15 09:00:00+00:00,56.05,27.25,51.51
2026-01-15 09:15:00+00:00,55.69,28.15,52.43
2026-01-15 09:30:00+00:00,55.35,28.54,54.38
2026-01-15 09:45:00+00:00,55.23,28.82,60.17
2026-01-15 10:00:00+00:00,54.91,29.19,58.34
2026-01-15 10:15:00+00:00,55.0,29.22,63.26
2026-01-15 10:30:00+00:00,54.81,29.34,68.9
2026-01-15 10:45:00+00:00,54.4,29.67,66.37
2026-01-15 11:00:00+00:00,54.08,29.72,65.73
2026-01-15 11:15:00+00:00,53.69,30.55,69.14
2026-01-15 11:30:00+00:00,53.54,30.71,68.12
2026-01-15 11:45:00+00:00,53.01,30.83,66.72
2026-01-15 12:00:00+00:00,52.54,30.28,71.06
2026-01-15 12:15:00+00:00,52.17,30.98,71.75
2026-01-15 12:30:00+00:00,51.98,31.85,68.44
2026-01-15 12:45:00+00:00,51.88,31.45,67.57
2026-01-15 13:00:00+00:00,51.8,31.87,65.36
2026-01-15 13:15:00+00:00,51.59,31.44,65.66
2026-01-15 13:30:00+00:00,51.29,32.35,63.23
2026-01-15 13:45:00+00:00,51.12,31.91,60.45
2026-01-15 14:00:00+00:00,50.65,32.06,64.11
2026-01-15 14:15:00+00:00,50.08,32.66,58.85
2026-01-15 14:30:00+00:00,49.85,32.37,56.41
2026-01-15 14:45:00+00:00,49.41,31.76,54.14
2026-01-15 15:00:00+00:00,49.12,31.59,50.8
2026-01-15 15:15:00+00:00,48.87,31.55,45.1
2026-01-15 15:30:00+00:00,48.63,31.67,42.95
2026-01-15 15:45:00+00:00,48.5,31.32,38.16
2026-01-15 16:00:00+00:00,48.36,31.05,35.71
2026-01-15 16:15:00+00:00,48.12,31.4,31.49
2026-01-15 16:30:00+00:00,47.8,30.7,25.89
2026-01-15 16:45:00+00:00,47.56,31.17,19.73
2026-01-15 17:00:00+00:00,47.23,30.24,18.32
2026-01-15 17:15:00+00:00,46.96,30.46,13.18
2026-01-15 17:30:00+00:00,47.12,29.73,5.31
2026-01-15 17:45:00+00:00,46.92,29.59,5.57
2026-01-15 18:00:00+00:00,46.78,28.75,1.93
2026-01-15 18:15:00+00:00,46.46,28.37,5.06
2026-01-15 18:30:00+00:00,46.41,28.4,0.0
2026-01-15 18:45:00+00:00,46.32,28.2,0.0
2026-01-15 19:00:00+00:00,46.24,27.54,0.0
2026-01-15 19:15:00+00:00,46.09,26.75,0.42
2026-01-15 19:30:00+00:00,46.07,26.35,0.4
2026-01-15 19:45:00+00:00,46.09,25.93,0.0
2026-01-15 20:00:00+00:00,45.98,25.44,0.0
2026-01-15 20:15:00+00:00,45.79,25.61,0.0
2026-01-15 20:30:00+00:00,45.76,25.52,1.85
2026-01-15 20:45:00+00:00,45.48,24.8,0.0
2026-01-15 21:00:00+00:00,45.23,23.74,0.0
2026-01-15 21:15:00+00:00,45.09,23.98,0.0
2026-01-15 21:30:00+00:00,44.69,23.63,0.0
2026-01-15 21:45:00+00:00,44.67,23.95,0.0
2026-01-15 22:00:00+00:00,44.41,22.53,0.0
2026-01-15 22:15:00+00:00,44.22,22.52,0.96
2026-01-15 22:30:00+00:00,44.07,22.83,2.88
2026-01-15 22:45:00+00:00,43.96,22.15,1.47
2026-01-15 23:00:00+00:00,43.8,21.9,1.92
2026-01-15 23:15:00+00:00,43.69,21.49,2.89
2026-01-15 23:30:00+00:00,43.58,21.31,1.14
2026-01-15 23:45:00+00:00,43.41,21.21,0.0
2026-01-16 00:00:00+00:00,43.21,20.1,2.02
2026-01-16 00:15:00+00:00,43.29,20.42,2.15
2026-01-16 00:30:00+00:00,42.89,19.59,1.3
2026-01-16 00:45:00+00:00,42.78,19.96,0.0
2026-01-16 01:00:00+00:00,42.63,19.8,0.0
2026-01-16 01:15:00+00:00,42.61,19.47,0.0
2026-01-16 01:30:00+00:00,42.31,19.58,1.56
2026-01-16 01:45:00+00:00,42.16,19.37,0.0
2026-01-16 02:00:00+00:00,42.06,19.22,2.27
2026-01-16 02:15:00+00:00,42.14,19.45,2.63
2026-01-16 02:30:00+00:00,42.11,19.26,2.4
2026-01-16 02:45:00+00:00,41.85,19.75,2.41
2026-01-16 03:00:00+00:00,41.7,19.4,0.0
2026-01-16 03:15:00+00:00,41.75,20.07,0.97
2026-01-16 03:30:00+00:00,41.49,19.64,0.0
2026-01-16 03:45:00+00:00,41.4,19.99,0.0
2026-01-16 04:00:00+00:00,41.31,20.16,0.0
2026-01-16 04:15:00+00:00,41.16,20.95,2.65
2026-01-16 04:30:00+00:00,41.47,20.88,0.92
2026-01-16 04:45:00+00:00,41.31,20.97,4.04
2026-01-16 05:00:00+00:00,41.28,21.45,0.35
2026-01-16 05:15:00+00:00,41.07,20.95,4.9
2026-01-16 05:30:00+00:00,41.04,21.87,0.36
2026-01-16 05:45:00+00:00,41.05,22.81,0.04
2026-01-16 06:00:00+00:00,40.84,22.58,0.0
2026-01-16 06:15:00+00:00,40.7,22.91,8.41
2026-01-16 06:30:00+00:00,40.43,23.41,11.34
2026-01-16 06:45:00+00:00,40.11,23.88,17.16
2026-01-16 07:00:00+00:00,40.12,23.39,27.04
2026-01-16 07:15:00+00:00,39.89,23.87,32.72
2026-01-16 07:30:00+00:00,39.35,24.82,38.46
2026-01-16 07:45:00+00:00,39.44,24.93,41.11
2026-01-16 08:00:00+00:00,39.13,25.93,47.19
2026-01-16 08:15:00+00:00,38.9,25.84,52.43
2026-01-16 08:30:00+00:00,38.95,25.74,59.14
2026-01-16 08:45:00+00:00,38.72,26.33,65.47
2026-01-16 09:00:00+00:00,38.49,26.27,67.61
2026-01-16 09:15:00+00:00,38.08,27.4,75.06
2026-01-16 09:30:00+00:00,37.6,27.78,76.83
2026-01-16 09:45:00+00:00,37.33,28.07,78.17
2026-01-16 10:00:00+00:00,37.13,28.86,83.56
2026-01-16 10:15:00+00:00,36.91,29.23,88.24
2026-01-16 10:30:00+00:00,36.58,29.14,91.38
2026-01-16 10:45:00+00:00,36.32,28.86,91.93
2026-01-16 11:00:00+00:00,35.77,29.97,91.41
2026-01-16 11:15:00+00:00,35.56,30.22,92.33
2026-01-16 11:30:00+00:00,35.3,30.39,94.92
2026-01-16 11:45:00+00:00,35.31,30.82,97.72
2026-01-16 12:00:00+00:00,35.03,30.39,95.45
2026-01-16 12:15:00+00:00,34.58,31.52,95.28
2026-01-16 12:30:00+00:00,34.29,30.8,93.87
2026-01-16 12:45:00+00:00,33.94,31.45,92.1
2026-01-16 13:00:00+00:00,33.72,30.83,91.03
2026-01-16 13:15:00+00:00,33.43,31.15,89.83
2026-01-16 13:30:00+00:00,32.94,31.94,90.81
2026-01-16 13:45:00+00:00,32.4,31.45,84.35
2026-01-16 14:00:00+00:00,32.14,31.79,82.01
2026-01-16 14:15:00+00:00,32.05,31.6,76.91
2026-01-16 14:30:00+00:00,31.77,31.46,76.47
2026-01-16 14:45:00+00:00,31.6,31.83,73.84
2026-01-16 15:00:00+00:00,31.47,31.27,70.13
2026-01-16 15:15:00+00:00,31.24,30.69,62.77
2026-01-16 15:30:00+00:00,30.84,30.84,58.72
2026-01-16 15:45:00+00:00,30.6,31.09,52.24
2026-01-16 16:00:00+00:00,30.52,30.86,48.35
2026-01-16 16:15:00+00:00,30.34,30.06,42.46
2026-01-16 16:30:00+00:00,30.21,30.08,36.31
2026-01-16 16:45:00+00:00,87.61,29.88,30.68
2026-01-16 17:00:00+00:00,87.36,29.67,25.38
2026-01-16 17:15:00+00:00,87.13,29.08,17.86
2026-01-16 17:30:00+00:00,87.08,29.0,11.86
2026-01-16 17:45:00+00:00,86.51,28.66,9.6
2026-01-16 18:00:00+00:00,86.3,28.77,5.42
2026-01-16 18:15:00+00:00,86.09,28.44,0.0
2026-01-16 18:30:00+00:00,85.68,27.79,0.0
2026-01-16 18:45:00+00:00,85.59,27.35,0.0
2026-01-16 19:00:00+00:00,85.3,27.14,0.0
2026-01-16 19:15:00+00:00,85.07,26.47,1.79
2026-01-16 19:30:00+00:00,85.17,25.98,1.18
2026-01-16 19:45:00+00:00,85.16,25.65,0.34
2026-01-16 20:00:00+00:00,85.08,25.35,1.06
2026-01-16 20:15:00+00:00,84.99,24.8,0.0
2026-01-16 20:30:00+00:00,84.81,24.81,0.0
2026-01-16 20:45:00+00:00,84.96,24.59,0.0
2026-01-16 21:00:00+00:00,84.95,23.51,0.0
2026-01-16 21:15:00+00:00,84.71,23.62,0.0
2026-01-16 21:30:00+00:00,84.37,23.18,0.0
2026-01-16 21:45:00+00:00,84.33,22.99,1.53
2026-01-16 22:00:00+00:00,84.2,22.54,0.49
2026-01-16 22:15:00+00:00,83.88,21.77,1.22
2026-01-16 22:30:00+00:00,83.84,21.51,0.0
2026-01-16 22:45:00+00:00,83.7,21.59,0.0
2026-01-16 23:00:00+00:00,83.67,21.61,1.33
2026-01-16 23:15:00+00:00,83.65,20.37,0.0
2026-01-16 23:30:00+00:00,83.47,20.88,2.45
2026-01-16 23:45:00+00:00,83.47,20.91,0.0
2026-01-17 00:00:00+00:00,83.3,20.48,1.69
2026-01-17 00:15:00+00:00,83.15,20.51,0.0
2026-01-17 00:30:00+00:00,82.99,19.97,2.1
2026-01-17 00:45:00+00:00,83.08,20.01,6.42
2026-01-17 01:00:00+00:00,82.96,19.44,0.0
2026-01-17 01:15:00+00:00,83.08,19.14,1.39
2026-01-17 01:30:00+00:00,83.27,20.06,0.0
2026-01-17 01:45:00+00:00,83.08,19.44,0.85
2026-01-17 02:00:00+00:00,82.56,19.59,0.0
2026-01-17 02:15:00+00:00,82.63,19.32,0.26
2026-01-17 02:30:00+00:00,82.5,19.35,0.0
2026-01-17 02:45:00+00:00,82.29,19.79,1.56
2026-01-17 03:00:00+00:00,82.12,19.71,0.0
2026-01-17 03:15:00+00:00,81.98,20.16,2.48
2026-01-17 03:30:00+00:00,82.09,20.32,0.0
2026-01-17 03:45:00+00:00,82.03,20.44,0.0
2026-01-17 04:00:00+00:00,82.13,20.6,3.19
2026-01-17 04:15:00+00:00,82.1,21.21,0.0
2026-01-17 04:30:00+00:00,81.97,20.64,3.82
2026-01-17 04:45:00+00:00,81.81,21.2,2.44
2026-01-17 05:00:00+00:00,81.78,21.82,0.0
2026-01-17 05:15:00+00:00,81.8,22.15,0.0
2026-01-17 05:30:00+00:00,81.84,21.65,0.24
2026-01-17 05:45:00+00:00,81.68,22.3,3.05
2026-01-17 06:00:00+00:00,81.58,23.13,0.88
2026-01-17 06:15:00+00:00,81.54,23.22,5.01
2026-01-17 06:30:00+00:00,81.35,23.49,8.89
2026-01-17 06:45:00+00:00,81.03,23.73,13.79
2026-01-17 07:00:00+00:00,80.76,24.06,21.04
2026-01-17 07:15:00+00:00,80.56,24.64,22.9
2026-01-17 07:30:00+00:00,80.5,24.87,26.46
2026-01-17 07:45:00+00:00,80.51,25.32,30.37
